xid	pm	zhan	kind
240	25	开阳桥西	1
240	17	嘉园三里	1
240	10	世界花卉大观园	1
240	7	西红门北站	1
241	6	横街子	1
241	3	周家庄	1
241	2	十里河居然之家	1
241	1	老君堂	2
241	7	老君堂南站	1
241	3	横街子	2
241	5	十八里店乡政府	2
241	4	十八里店	2
241	2	老君堂南站	2
241	8	老君堂	1
241	5	十八里店	1
241	4	十八里店乡政府	1
241	1	十里河桥东	1
241	6	周家庄	2
241	7	十里河居然之家	2
241	8	十里河桥东	2
242	8	北沙滩桥东	2
242	5	清河小营桥南	2
242	25	左家庄	2
242	19	对外经贸大学	2
242	18	惠新东桥南	2
242	20	清河	1
242	21	清河小营桥南	1
242	20	中日医院	2
242	11	洼里南口	2
242	11	安慧桥北	1
242	5	太阳宫桥	1
242	6	和平东桥北	1
242	7	中日医院	1
242	8	对外经贸大学	1
242	9	惠新东桥西	1
242	14	豹房	1
242	15	洼里南口	1
242	4	西三旗桥南	2
242	16	中科院地理所	1
242	2	育新小区北口	2
242	22	西坝河	2
242	15	安慧桥北	2
242	13	大屯南	2
242	12	豹房	2
242	3	邮政研究院	2
242	1	育新小区	2
242	23	静安庄	2
242	21	太阳宫桥	2
242	17	惠新东桥西	2
242	16	安慧桥东	2
242	14	炎黄艺术馆	2
242	10	中科院地理所	2
242	9	南沟泥河	2
242	10	安慧桥东	1
242	3	静安庄	1
242	4	西坝河	1
242	13	大屯南	1
242	24	三元桥西站	2
242	17	南沟泥河	1
242	2	三元桥西站	1
242	18	北沙滩桥北	1
242	22	西三旗桥东	1
242	24	育新小区北口	1
242	7	双泉堡	2
242	6	清河	2
242	25	育新小区	1
242	23	邮政研究院	1
242	19	双泉堡	1
242	1	左家庄	1
242	12	炎黄艺术馆	1
243	8	安华桥南	2
243	9	安贞西里	2
243	10	安贞医院北站	2
243	6	安贞西里	1
243	7	安华桥南	1
243	13	安德路西口	1
243	2	安德路西口	2
243	9	鼓楼外大街南站	1
243	10	钟楼北桥北	1
243	2	炎黄艺术馆	1
243	3	安慧桥北	1
243	4	奥体东门	1
243	3	后九条	2
243	4	六铺炕	2
243	5	钟楼北桥北	2
243	13	炎黄艺术馆	2
243	1	慧忠里	1
243	11	奥体东门	2
243	7	鼓楼外大街北站	2
243	6	鼓楼外大街南站	2
243	1	德胜门	2
243	14	德胜门	1
243	12	后九条	1
243	11	六铺炕	1
243	8	鼓楼外大街北站	1
243	5	安贞医院北站	1
243	12	安慧桥北	2
243	14	慧忠里	2
244	11	宏福路	2
244	12	欣和街	2
244	7	草桥	2
244	3	欣和街	1
244	4	宏福路	1
244	1	西红门西站	1
244	2	宏康路	1
244	1	永定门长途汽车站	2
244	14	永定门长途汽车站	1
244	13	开阳桥西	1
244	5	陈留村南口	1
244	6	新发地桥北	1
244	7	马家楼桥北	1
244	8	草桥	1
244	9	翠林小区	1
244	10	陈留村南口	2
244	9	新发地桥北	2
244	8	马家楼桥北	2
244	2	开阳桥西	2
244	3	右安门东	2
244	4	右安门	2
244	5	右安门外	2
244	6	翠林小区	2
244	10	右安门外	1
244	11	右安门	1
244	12	右安门东	1
244	13	宏康路	2
244	14	西红门西站	2
245	11	菜市口西	1
245	12	南横街	1
245	13	自新路口北	1
245	1	永定门长途汽车站	2
245	15	北京南站	1
245	14	开阳桥北	1
245	16	永定门长途汽车站	1
245	3	开阳桥北	2
245	2	北京南站	2
245	5	南横街	2
245	6	菜市口西	2
245	7	牛街路口西	2
245	5	菜户营桥东	1
245	6	白纸坊桥北	1
245	11	白纸坊桥北	2
245	9	广安门南	2
245	8	广安门内	2
245	4	自新路口北	2
245	10	牛街路口西	1
245	4	玉泉营桥北	1
245	2	新发地桥北	1
245	1	欣旺大街	1
245	7	椿树馆街	1
245	8	广安门南	1
245	9	广安门内	1
245	10	椿树馆街	2
245	3	马家楼桥北	1
245	12	菜户营桥北	2
245	13	玉泉营桥北	2
245	14	玉泉营桥南	2
245	15	马家楼桥北	2
245	16	新发地桥北	2
245	17	九龙山庄	2
245	18	欣旺大街	2
247	2	灰峪村	2
247	3	军庄	2
247	8	三家店中街	1
247	9	三家店后街	1
247	10	水泥厂	1
247	8	三家店	2
247	4	城子	1
247	5	水闸	1
247	6	三家店西口	1
247	4	曹家沟	2
247	6	三家店后街	2
247	11	城子	2
247	14	大峪	2
247	1	杨坨	2
247	11	曹家沟	1
247	9	三家店西口	2
247	13	新桥大街	2
247	12	城子大街南口	2
247	7	三家店中街	2
247	12	军庄	1
247	5	水泥厂	2
247	14	杨坨	1
247	1	大峪	1
247	7	三家店	1
247	3	城子大街南口	1
247	13	灰峪村	1
247	10	水闸	2
247	2	新桥大街	1
248	27	大牛坊	2
248	7	海淀公园	2
248	23	皇后店东站	2
248	24	东玉河	2
248	25	皇后店北站	2
248	26	西玉河	2
248	20	西苑	1
248	17	国防大学	1
248	13	黑山扈	2
248	12	国防大学	2
248	11	地铁北宫门站	2
248	4	科学院小区	2
248	5	中关村南路	2
248	6	中关村西	2
248	23	中关村东	1
248	24	中关村一街	1
248	25	中关村二桥南	1
248	26	科学院小区	1
248	27	知春里路口南	1
248	28	双榆树公园	1
248	8	西苑医院	2
248	9	西苑	2
248	10	坡上村	2
248	15	百望新城	2
248	20	永丰乡辛店	2
248	3	知春里路口南	2
248	17	圆清路北口	2
248	22	小牛坊	2
248	21	航天城北站	2
248	19	永丰产业基地	2
248	18	永丰六里屯北口	2
248	16	赵庄村	2
248	14	西北旺	2
248	1	皇后店西站	1
248	2	大牛坊	1
248	3	西玉河	1
248	4	皇后店北站	1
248	5	东玉河	1
248	6	皇后店东站	1
248	7	小牛坊	1
248	8	航天城北站	1
248	9	永丰乡辛店	1
248	10	永丰产业基地	1
248	11	永丰六里屯北口	1
248	12	圆清路北口	1
248	13	赵庄村	1
248	14	百望新城	1
248	15	西北旺	1
248	16	黑山扈	1
248	2	双榆树小区	2
248	1	人民大学	2
248	29	人民大学	1
248	22	海淀公园	1
248	21	西苑医院	1
248	19	坡上村	1
248	18	地铁北宫门站	1
248	28	皇后店西站	2
249	8	南营	2
249	8	衙门口村	1
249	7	辛庄东站	2
249	11	燕山水泥厂	1
249	12	漫水桥	1
249	13	芦井	1
249	6	丰台区辛庄	2
249	5	北宫森林公园	2
249	3	丰台区李家坟	2
249	4	大灰厂村	2
249	2	大灰厂	2
249	1	大灰厂西站	2
249	22	大灰厂西站	1
249	21	大灰厂	1
249	14	八一射击场	1
249	10	河堤	1
249	15	南营	1
249	16	辛庄东站	1
249	17	丰台区辛庄	1
249	18	北宫森林公园	1
249	19	大灰厂村	1
249	20	丰台区李家坟	1
249	2	石景山古城	1
249	3	八角	1
249	4	体育场南路西口	1
249	5	体育场南路东口	1
249	6	衙门口西	1
249	9	石景山水屯	1
249	7	衙门口桥北	1
249	1	老古城	1
249	9	八一射击场	2
249	10	芦井	2
249	11	漫水桥	2
249	12	燕山水泥厂	2
249	13	河堤	2
249	14	石景山水屯	2
249	15	衙门口村	2
249	16	衙门口桥北	2
249	17	衙门口西	2
249	18	体育场南路东口	2
249	19	体育场南路西口	2
249	20	八角	2
249	21	石景山古城	2
249	22	老古城	2
250	6	安慧桥东	1
250	1	姜庄湖	1
250	2	育慧东路	1
250	7	亚运村	1
250	20	巴沟村	1
250	1	巴沟村公交场站	2
250	3	世纪村	1
250	4	育慧北里	1
250	5	惠新东桥西	1
250	19	海淀南路西口	1
250	5	海淀黄庄东	2
250	8	知春路	2
250	8	北辰桥西	1
250	17	海淀黄庄西	1
250	16	知春里	1
250	14	知春路	1
250	10	学院桥东	2
250	11	志新桥西	2
250	12	健翔桥西	2
250	13	健翔桥东	2
250	14	北辰桥西	2
250	21	姜庄湖	2
250	20	育慧东路	2
250	19	世纪村	2
250	18	育慧北里	2
250	17	惠新东桥北	2
250	16	安慧桥东	2
250	15	亚运村	2
250	9	北京航空航天大学	2
250	7	知春里东站	2
250	4	海淀南路	2
250	3	海淀南路西口	2
250	2	巴沟村	2
250	18	海淀南路	1
250	15	知春里东站	1
250	6	知春里	2
250	9	健翔桥东	1
250	10	健翔桥西	1
250	11	志新桥西	1
250	12	学院桥东	1
250	13	北京航空航天大学	1
251	14	西直门南	1
251	15	阜成门北	1
251	1	慧忠路东口	1
251	2	秀园	1
251	16	北京儿童医院	1
251	18	北京西站	1
251	17	复兴门南	1
251	13	索家坟	1
251	12	文慧桥南	1
251	8	马甸桥东	1
251	9	北太平桥西	1
251	10	蓟门桥南	1
251	11	明光桥南	1
251	7	安华桥西	1
251	6	安贞桥西	1
251	5	安贞里	1
251	4	奥体东门	1
251	3	炎黄艺术馆	1
251	1	北京西站	2
251	2	复兴门南	2
251	3	北京儿童医院	2
251	4	阜成门北	2
251	5	西直门南	2
251	6	索家坟	2
251	7	文慧桥北	2
251	8	明光桥北	2
251	9	蓟门桥东	2
251	10	北太平桥西	2
251	11	马甸桥东	2
251	12	安华桥西	2
251	13	安贞桥西	2
251	14	安贞桥北	2
251	15	奥体东门	2
251	16	炎黄艺术馆	2
251	17	秀园	2
251	18	慧忠路东口	2
254	12	西便门	1
254	7	岳各庄桥北	2
254	3	程庄路	1
254	9	大井	2
254	8	丰台路口西	2
254	1	西便门	2
254	13	南五里店	2
254	9	湾子	1
254	11	广安门北	1
254	11	程庄路	2
254	10	程庄路北口	2
254	10	达官营	1
254	8	六里桥东	1
254	1	南五里店	1
254	6	六里桥东	2
254	6	丰台路口西	1
254	12	程庄路南口	2
254	4	程庄路北口	1
254	2	天宁寺桥北	2
254	4	达官营	2
254	3	广安门北	2
254	5	湾子	2
254	7	岳各庄桥东	1
254	5	大井	1
254	2	程庄路南口	1
255	2	马厂村	1
255	5	温庄子	2
255	6	高佃村北	2
255	16	稻田村南口	2
255	9	稻田一村	2
255	8	稻田一村	1
255	7	稻田村北	1
255	15	马厂村	2
255	4	北京十中	2
255	5	稻田村南	1
255	14	西营村	2
255	13	北京农业职业学院	2
255	7	高佃村	2
255	3	长辛店南口	2
255	2	长辛店北口	2
255	15	长辛店北口	1
255	9	稻田村中学	1
255	6	稻田村	1
255	10	稻田村北	2
255	10	高佃村	1
255	1	稻田村南口	1
255	16	杜家坎南	1
255	12	稻田村南	2
255	8	稻田村中学	2
255	1	杜家坎南	2
255	11	高佃村北	1
255	12	温庄子	1
255	13	北京十中	1
255	14	长辛店南口	1
255	11	稻田村	2
255	4	北京农业职业学院	1
255	3	西营村	1
256	34	安宁庄北路	2
256	9	清河	1
256	29	四道口东	1
256	31	安宁庄东路南口	2
256	3	航天桥北	2
256	4	花园桥南	2
256	5	花园桥东	2
256	6	老虎庙	2
256	7	外文印刷厂	2
256	18	蓟门桥北	2
256	20	明光桥南	1
256	18	蓟门桥北	1
256	26	二里沟东口	1
256	30	清河小营桥西	2
256	15	文慧桥北	2
256	35	西二旗	2
256	7	清河小营桥西	1
256	22	索家坟	1
256	24	车公庄西	1
256	28	二里沟西口	1
256	1	西钓鱼台	2
256	2	航天桥西	2
256	36	西二旗北站	2
256	20	北京航空航天大学	2
256	19	学知桥北	2
256	14	索家坟	2
256	13	车公庄西	2
256	8	四道口东	2
256	27	郝家湾	1
256	25	三塔寺	1
256	23	西直门南	1
256	21	文慧桥南	1
256	19	蓟门桥南	1
256	17	学知桥南	1
256	10	马家沟	1
256	8	清河小营桥南	1
256	2	西二旗	1
256	4	安宁里	1
256	27	清河南镇	2
256	5	安宁里南站	1
256	29	清河小营桥南	2
256	25	学知园	2
256	1	西二旗北站	1
256	12	石板房	1
256	24	石板房	2
256	3	安宁庄北路	1
256	13	静淑苑	1
256	21	成府路口南	2
256	15	成府路口南	1
256	6	安宁庄东路南口	1
256	28	清河	2
256	26	马家沟	2
256	23	静淑苑	2
256	11	学知园	1
256	22	学院路北口	2
256	14	学院路北口	1
256	16	北京航空航天大学	1
256	17	蓟门桥	2
256	16	明光桥北	2
256	12	三塔寺	2
256	30	外文印刷厂	1
256	11	二里沟东口	2
256	32	花园桥东	1
256	33	花园桥南	1
256	36	西钓鱼台	1
256	35	航天桥西	1
256	34	航天桥北	1
256	9	二里沟西口	2
256	10	郝家湾	2
256	31	老虎庙	1
256	33	安宁里	2
256	32	安宁里南站	2
257	18	西三旗桥东	2
257	10	上地环岛南	2
257	13	清河大楼	2
257	14	安宁庄东路南口	2
257	20	育新小区北口	2
257	1	西苑	2
257	21	育新小区	2
257	19	邮政研究院	2
257	8	安宁庄东路南口	1
257	7	安宁里南站	1
257	5	西三旗桥西	1
257	2	育新小区北口	1
257	3	邮政研究院	1
257	7	树村	2
257	6	厢黄旗	2
257	14	树村东口	1
257	15	树村	1
257	16	厢黄旗	1
257	17	农大南路西口	1
257	2	骚子营	2
257	11	上地环岛东	2
257	20	骚子营	1
257	15	安宁里南站	2
257	18	肖家河	1
257	19	小清河	1
257	13	上地南口	1
257	21	西苑	1
257	3	小清河	2
257	1	育新小区	1
257	17	西三旗桥西	2
257	5	农大南路西口	2
257	4	肖家河	2
257	16	安宁里	2
257	8	树村东口	2
257	11	上地环岛东	1
257	9	清河大楼	1
257	4	西三旗桥东	1
257	9	上地南口	2
257	10	上地桥东	1
257	6	安宁里	1
257	12	上地环岛南	1
257	12	上地桥东	2
258	1	六里桥东	1
258	4	北京大学西门	2
258	2	西苑	2
258	21	北京大学西门	1
258	19	北京市地震局	1
258	21	公主坟南	2
258	19	八一湖	2
258	14	为公桥	2
258	11	万柳中路南口	2
258	9	万柳中路	2
258	15	巴沟南路	1
258	16	万柳中路	1
258	17	巴沟村	1
258	18	海淀南路西口	1
258	18	航天桥南	2
258	17	花园桥南	2
258	16	紫竹桥南	2
258	8	花园桥北	1
258	1	颐和园	2
258	6	北京市地震局	2
258	3	颐和园路东口	2
258	6	玉渊潭西门	1
258	9	紫竹桥南	1
258	8	万柳中路北口	2
258	3	莲花桥	1
258	10	万寿寺	1
258	12	苏州桥	1
258	13	长春桥路	1
258	15	万寿寺	2
258	13	苏州桥	2
258	22	六里桥北里	2
258	23	西苑	1
258	14	万柳中路南口	1
258	11	为公桥	1
258	20	海淀桥北	1
258	7	航天桥北	1
258	12	长春桥路	2
258	5	公主坟	1
258	7	海淀南路西口	2
258	24	颐和园	1
258	5	海淀桥北	2
258	4	公主坟南	1
258	2	六里桥北里	1
258	20	公主坟	2
258	22	颐和园路东口	1
258	10	巴沟南路	2
258	23	六里桥东	2
259	9	三路居	2
259	22	东大街南口	1
259	18	丰益桥西	1
259	19	西管头	1
259	20	前泥洼	1
259	10	中国戏曲学院	2
259	11	菜户营桥西	2
259	4	西管头	2
259	16	建功北里	2
259	17	南线阁	2
259	9	建功北里	1
259	10	白纸坊路口西	1
259	11	南樱桃园路口南	1
259	13	右安门内	2
259	3	前泥洼	2
259	12	右安门西	2
259	15	白纸坊路口西	2
259	14	南樱桃园路口西	2
259	6	丰益桥北	2
259	7	丽泽桥南	2
259	8	丽泽桥东	2
259	1	复兴门南	1
259	2	新文化街西口	1
259	3	长椿街路口西	1
259	4	西便门	1
259	5	槐柏树街西口	1
259	6	核桃园	1
259	7	北线阁	1
259	8	南线阁	1
259	2	游泳场北路东口	2
259	5	丰益桥西	2
259	1	东大街南口	2
259	21	游泳场北路东口	1
259	17	丽泽桥东	1
259	16	三路居	1
259	15	中国戏曲学院	1
259	14	菜户营桥西	1
259	13	右安门西	1
259	12	右安门内	1
259	22	复兴门南	2
259	18	北线阁	2
259	19	核桃园	2
259	20	槐柏树街西口	2
259	21	西便门	2
260	4	五里坨	2
260	4	苹果园东	1
260	14	石景山南宫	1
260	10	高井路口西	1
260	16	隆恩寺	1
260	15	隆恩寺路	1
260	5	黑石头	2
260	1	隆恩寺	2
260	2	隆恩寺路	2
260	3	石景山南宫	2
260	2	苹果园南路东口	1
260	8	模式口西里	2
260	6	石景山高井	2
260	7	高井路口西	2
260	11	石景山高井	1
260	12	黑石头	1
260	13	五里坨	1
260	5	地铁苹果园站	1
260	6	金顶南路	1
260	7	金安桥北	1
260	8	首钢小区	1
260	9	模式口西里	1
260	3	苹果园中学	1
260	1	西黄村西口	1
260	9	首钢小区	2
260	10	金安桥北	2
260	11	金顶南路	2
260	12	地铁苹果园站	2
260	13	苹果园西	2
260	14	苹果园中学	2
260	15	苹果园南路东口	2
260	16	西黄村西口	2
261	14	万子营	1
261	13	东柳	2
261	7	东柳	1
261	8	双桥农场	2
261	10	双桥中学	2
261	9	咸宁侯东站	1
261	10	双桥中学	1
261	8	咸宁侯	1
261	9	双桥中路	2
261	7	双树村	2
261	11	咸宁侯东站	2
261	12	咸宁侯	2
261	1	大鲁店东街	2
261	2	大鲁店	2
261	2	高碑店桥东	1
261	3	大鲁店果园	2
261	3	梆子井	1
261	4	小鲁店	2
261	4	茶家坟	1
261	5	黑庄户	2
261	5	双桥西	1
261	6	万子营	2
261	6	双桥南	1
261	16	小鲁店	1
261	12	双桥农场	1
261	14	双桥南	2
261	15	双桥西	2
261	15	黑庄户	1
261	16	茶家坟	2
261	11	双桥中路	1
261	13	双树村	1
261	1	四惠站	1
261	17	大鲁店果园	1
261	17	梆子井	2
261	18	大鲁店	1
261	18	高碑店桥东	2
261	19	大鲁店东街	1
261	19	四惠东站	2
261	20	四惠站	2
262	17	北太平桥西	1
262	16	蓟门桥东	1
262	14	学知桥南	1
262	9	石板房	1
262	7	马家沟	1
262	11	学院路北口	1
262	10	静淑苑	1
262	8	学知园	1
262	12	成府路口南	1
262	6	清河	1
262	15	蓟门桥北	1
262	13	北京航空航天大学	1
262	18	北京师范大学	1
262	2	育新小区北口	1
262	3	邮政研究院	1
262	5	清河小营桥南	1
262	4	西三旗桥东	1
262	1	育新小区	1
262	19	新街口豁口	1
262	1	新街口豁口	2
262	2	索家坟	2
262	3	文慧桥北	2
262	4	明光桥北	2
262	5	蓟门桥	2
262	6	蓟门桥北	2
262	7	学知桥北	2
262	8	北京航空航天大学	2
262	9	成府路口南	2
262	10	学院路北口	2
262	11	静淑苑	2
262	12	石板房	2
262	13	学知园	2
262	14	马家沟	2
262	15	清河	2
262	16	清河小营桥南	2
262	17	西三旗桥东	2
262	18	邮政研究院	2
262	19	育新小区北口	2
262	20	育新小区	2
263	8	杨庄路西口	3
263	7	杨庄西	3
263	6	金顶街三区	3
263	9	古城剧场	3
263	10	古城大院	3
263	11	石景山古城	3
263	12	八角	3
263	5	地铁苹果园站北门	3
263	4	苹果园七区	3
263	3	苹果园小区	3
263	14	石景山科技馆	3
263	13	八角西街	3
263	2	西井路西口	3
263	1	石景山科技园	3
263	15	八角西街北口	3
263	16	杨庄路东口	3
263	17	黄南苑小区	3
263	18	苹果园南路东口	3
263	19	西井	3
263	20	实兴大街	3
263	21	石景山科技园	3
264	16	东直门	2
264	2	东外斜街	1
264	3	将台路口北	2
264	10	大山子路口南	1
264	11	王爷坟	1
264	14	左家庄	2
264	13	将台路口北	1
264	14	酒仙桥	1
264	15	酒仙桥商场	1
264	1	酒仙桥商场	2
264	9	西八间房	1
264	6	大山子路口南	2
264	7	西八间房	2
264	8	京顺路丽都饭店	2
264	6	三元桥东站	1
264	11	三元桥东站	2
264	4	陈各庄	2
264	5	三元桥	1
264	8	京顺路丽都饭店	1
264	4	三元桥西站	1
264	15	东外斜街	2
264	2	酒仙桥	2
264	12	三元桥	2
264	9	四元桥东	2
264	3	左家庄	1
264	5	王爷坟	2
264	10	四元桥西	2
264	12	陈各庄	1
264	1	东直门	1
264	7	四元桥西	1
264	13	三元桥西站	2
265	7	白家庄	2
265	5	光华桥北	2
265	12	酒仙桥商场	1
265	21	彩虹路	2
265	19	王爷坟	2
265	24	南皋乡政府	2
265	9	将台路口北	1
265	8	陈各庄	1
265	5	彩虹路	1
265	2	南皋乡政府	1
265	13	东风桥东	2
265	8	农业展览馆	2
265	17	亮马桥	1
265	23	草场地	2
265	18	陈各庄	2
265	25	南皋	2
265	22	望京公园	2
265	4	大北窑北	2
265	19	白家庄	1
265	20	呼家楼南	1
265	21	光华桥南	1
265	22	大北窑东	1
265	23	八王坟东	1
265	24	四惠站	1
265	1	四惠站	2
265	2	四惠桥西	2
265	10	酒仙桥	1
265	6	大山子路口南	1
265	7	王爷坟	1
265	6	呼家楼北	2
265	15	安家楼	1
265	14	酒仙桥商场	2
265	9	亮马桥	2
265	20	大山子路口南	2
265	17	将台路口北	2
265	18	农业展览馆	1
265	10	燕莎桥东	2
265	11	酒仙桥东	1
265	16	燕莎桥东	1
265	1	南皋	1
265	11	安家楼	2
265	4	望京公园	1
265	3	草场地	1
265	15	酒仙桥东	2
265	13	东风桥东	1
265	12	朝阳公园北门	2
265	16	酒仙桥	2
265	3	八王坟东	2
265	14	朝阳公园北门	1
266	6	东大桥路口南	2
266	5	芳草地	2
266	7	朝阳医院	2
266	12	燕莎桥北	2
266	22	北京站东	1
266	21	日坛路	1
266	18	大山子路口东	2
266	16	京顺路丽都饭店	2
266	17	西八间房	2
266	19	北京电机总厂	2
266	16	朝阳医院	1
266	15	工人体育场	1
266	17	东大桥路口北	1
266	18	芳草地	1
266	8	三元桥东站	1
266	9	三元桥	1
266	10	三元东桥西	1
266	11	华都饭店	2
266	3	大山子路口东	1
266	2	北京电机总厂	1
266	1	环行铁道	1
266	1	北京站东	2
266	13	塔园村	1
266	2	日坛路	2
266	10	塔园村	2
266	9	幸福三村	2
266	5	京顺路丽都饭店	1
266	14	三元桥东站	2
266	4	西八间房	1
266	4	芳草地南	2
266	12	新源南路西口	1
266	3	永安里路口北	2
266	8	工人体育场	2
266	14	幸福三村	1
266	19	芳草地南	1
266	20	环行铁道	2
266	15	四元桥西	2
266	6	四元桥东	1
266	7	四元桥西	1
266	11	华都饭店	1
266	20	永安里路口北	1
266	13	三元桥	2
267	6	侯庄路口南	1
267	7	大西洋新城东门	1
267	10	望京医院	2
267	1	东直门	2
267	2	左家庄	2
267	3	三元桥西站	2
267	4	三元桥	2
267	11	花家地北里	2
267	9	阜通东大街	2
267	13	四元桥东	1
267	19	来广营路口西	2
267	3	广顺桥南	1
267	4	利泽中街西口	1
267	14	大西洋新城东门	2
